iteracion, tot_iter, rss_train, rss_val, grad_norm, lr, tiempo
196,200, 1.304292, 1.304363, 1.568776 ,0.000001, 12.760618
197,200, 1.304290, 1.304361, 2.062724 ,0.000001, 12.826514
198,200, 1.304287, 1.304358, 2.060700 ,0.000001, 12.892700
199,200, 1.304284, 1.304355, 1.946252 ,0.000001, 12.957224
200,200, 1.304281, 1.304352, 1.361805 ,0.000001, 13.023114
201,200, 1.304279, 1.304350, 1.189597 ,0.000001, 13.087682
2,200, 1.304870, 1.304940, 1.292789 ,0.000010, 0.063199
3,200, 1.304847, 1.304918, 1.701629 ,0.000010, 0.129152
4,200, 1.304817, 1.304888, 1.826225 ,0.000010, 0.195630
5,200, 1.304784, 1.304855, 1.319808 ,0.000010, 0.262225
6,200, 1.304761, 1.304832, 1.254210 ,0.000010, 0.328709
7,200, 1.304739, 1.304810, 1.567074 ,0.000010, 0.393399
8,200, 1.304713, 1.304783, 1.657855 ,0.000010, 0.459343
9,200, 1.304684, 1.304754, 1.997889 ,0.000010, 0.524750
10,200, 1.304648, 1.304719, 2.091313 ,0.000010, 0.590273
11,200, 1.304611, 1.304682, 2.330738 ,0.000010, 0.656436
12,200, 1.304571, 1.304642, 1.837326 ,0.000010, 0.722227
13,200, 1.304539, 1.304609, 1.824072 ,0.000010, 0.786663
14,200, 1.304506, 1.304577, 2.305381 ,0.000010, 0.851084
15,200, 1.304466, 1.304537, 1.583952 ,0.000010, 0.917260
16,200, 1.304439, 1.304510, 2.486190 ,0.000010, 0.983831
17,200, 1.304396, 1.304467, 2.199239 ,0.000010, 1.050220
18,200, 1.304358, 1.304428, 2.155276 ,0.000010, 1.116496
19,200, 1.304321, 1.304392, 1.455884 ,0.000010, 1.187753
20,200, 1.304296, 1.304367, 2.070840 ,0.000010, 1.251982
21,200, 1.304260, 1.304331, 1.115834 ,0.000010, 1.318574
22,200, 1.304241, 1.304312, 1.494340 ,0.000010, 1.383803
23,200, 1.304217, 1.304288, 1.232010 ,0.000010, 1.449513
24,200, 1.304197, 1.304268, 1.334408 ,0.000010, 1.515351
25,200, 1.304174, 1.304245, 1.624277 ,0.000010, 1.582127
26,200, 1.304147, 1.304218, 1.482556 ,0.000010, 1.648254
27,200, 1.304121, 1.304192, 1.917997 ,0.000010, 1.714646
28,200, 1.304088, 1.304159, 1.887123 ,0.000010, 1.780365
29,200, 1.304055, 1.304126, 2.183812 ,0.000010, 1.846023
30,200, 1.304018, 1.304089, 1.851240 ,0.000010, 1.912758
31,200, 1.303986, 1.304057, 1.543727 ,0.000010, 1.979003
32,200, 1.303960, 1.304031, 1.824346 ,0.000010, 2.045475
33,200, 1.303928, 1.303999, 1.797712 ,0.000010, 2.112411
34,200, 1.303897, 1.303968, 1.878503 ,0.000010, 2.176776
35,200, 1.303865, 1.303936, 1.676338 ,0.000010, 2.241503
36,200, 1.303837, 1.303908, 1.586567 ,0.000010, 2.308717
37,200, 1.303809, 1.303880, 4.034325 ,0.000010, 2.374539
38,200, 1.303742, 1.303813, 2.849731 ,0.000010, 2.438960
39,200, 1.303693, 1.303764, 1.226461 ,0.000010, 2.504602
40,200, 1.303673, 1.303744, 1.582572 ,0.000010, 2.568983
41,200, 1.303646, 1.303717, 1.017386 ,0.000010, 2.633042
42,200, 1.303630, 1.303701, 1.790012 ,0.000010, 2.697695
43,200, 1.303600, 1.303671, 2.853034 ,0.000010, 2.762428
44,200, 1.303552, 1.303623, 2.565416 ,0.000010, 2.827035
45,200, 1.303509, 1.303580, 2.209100 ,0.000010, 2.891285
46,200, 1.303472, 1.303543, 1.816038 ,0.000010, 2.955918
47,200, 1.303441, 1.303512, 1.948630 ,0.000010, 3.021722
48,200, 1.303409, 1.303480, 2.058777 ,0.000010, 3.088131
49,200, 1.303374, 1.303445, 2.468088 ,0.000010, 3.154628
50,200, 1.303332, 1.303404, 1.772309 ,0.000010, 3.220615
51,200, 1.303302, 1.303374, 1.756937 ,0.000010, 3.286563
52,200, 1.303273, 1.303344, 1.772570 ,0.000010, 3.352720
53,200, 1.303243, 1.303314, 2.256552 ,0.000009, 3.418321
54,200, 1.303205, 1.303276, 1.849628 ,0.000009, 3.483111
55,200, 1.303174, 1.303245, 1.601258 ,0.000009, 3.549116
56,200, 1.303147, 1.303219, 2.170196 ,0.000009, 3.614698
57,200, 1.303111, 1.303182, 1.018067 ,0.000009, 3.679423
58,200, 1.303095, 1.303167, 1.846593 ,0.000009, 3.746472
59,200, 1.303064, 1.303136, 1.804637 ,0.000009, 3.812387
60,200, 1.303034, 1.303106, 2.030884 ,0.000009, 3.876711
61,200, 1.303001, 1.303072, 2.155503 ,0.000009, 3.942650
62,200, 1.302964, 1.303036, 1.661388 ,0.000009, 4.009147
63,200, 1.302937, 1.303008, 2.027641 ,0.000009, 4.075177
64,200, 1.302903, 1.302974, 1.891989 ,0.000009, 4.141437
65,200, 1.302872, 1.302944, 1.528635 ,0.000009, 4.208840
66,200, 1.302847, 1.302918, 1.999965 ,0.000009, 4.275016
67,200, 1.302814, 1.302885, 1.916868 ,0.000009, 4.338522
68,200, 1.302782, 1.302853, 2.130790 ,0.000009, 4.402550
69,200, 1.302746, 1.302818, 2.108868 ,0.000009, 4.466855
70,200, 1.302712, 1.302783, 2.053338 ,0.000009, 4.532489
71,200, 1.302678, 1.302749, 0.934313 ,0.000009, 4.599186
72,200, 1.302664, 1.302735, 2.450732 ,0.000009, 4.664053
73,200, 1.302623, 1.302695, 1.806496 ,0.000009, 4.729724
74,200, 1.302594, 1.302665, 1.362978 ,0.000009, 4.793874
75,200, 1.302571, 1.302643, 1.435472 ,0.000009, 4.858224
76,200, 1.302548, 1.302619, 1.497864 ,0.000009, 4.923644
77,200, 1.302523, 1.302595, 2.462139 ,0.000009, 4.989905
78,200, 1.302483, 1.302555, 1.450224 ,0.000009, 5.055705
79,200, 1.302460, 1.302531, 2.530734 ,0.000009, 5.122364
80,200, 1.302418, 1.302490, 1.505594 ,0.000009, 5.188214
81,200, 1.302394, 1.302465, 2.260063 ,0.000009, 5.252529
82,200, 1.302357, 1.302429, 1.672474 ,0.000009, 5.318114
83,200, 1.302330, 1.302402, 1.995843 ,0.000009, 5.384243
84,200, 1.302298, 1.302369, 1.686140 ,0.000009, 5.449620
85,200, 1.302270, 1.302342, 1.845718 ,0.000009, 5.515494
86,200, 1.302240, 1.302312, 1.881194 ,0.000009, 5.582451
87,200, 1.302210, 1.302281, 1.610717 ,0.000009, 5.648761
88,200, 1.302184, 1.302255, 1.928495 ,0.000009, 5.716426
89,200, 1.302153, 1.302224, 2.443171 ,0.000009, 5.782651
90,200, 1.302113, 1.302185, 1.904366 ,0.000009, 5.848649
91,200, 1.302082, 1.302154, 1.974487 ,0.000009, 5.914111
92,200, 1.302050, 1.302122, 1.481155 ,0.000009, 5.979960
93,200, 1.302027, 1.302099, 1.943753 ,0.000009, 6.045138
94,200, 1.301996, 1.302068, 1.350064 ,0.000009, 6.112111
95,200, 1.301974, 1.302046, 2.083610 ,0.000009, 6.178106
96,200, 1.301941, 1.302012, 1.328938 ,0.000009, 6.244400
97,200, 1.301920, 1.301992, 2.339783 ,0.000009, 6.308923
98,200, 1.301882, 1.301954, 2.154275 ,0.000009, 6.375137
99,200, 1.301848, 1.301919, 1.538813 ,0.000009, 6.440956
100,200, 1.301823, 1.301895, 1.661638 ,0.000009, 6.506780
101,200, 1.301797, 1.301869, 1.217134 ,0.000009, 6.571571
102,200, 1.301779, 1.301851, 1.381021 ,0.000009, 6.637114
103,200, 1.301758, 1.301829, 1.616257 ,0.000009, 6.703768
104,200, 1.301732, 1.301804, 2.188783 ,0.000009, 6.768007
105,200, 1.301697, 1.301769, 2.037769 ,0.000009, 6.834162
106,200, 1.301665, 1.301737, 1.040762 ,0.000009, 6.898962
107,200, 1.301649, 1.301721, 1.886813 ,0.000009, 6.963805
108,200, 1.301620, 1.301691, 1.803748 ,0.000009, 7.028936
109,200, 1.301591, 1.301663, 2.008016 ,0.000009, 7.095702
110,200, 1.301559, 1.301631, 3.078571 ,0.000009, 7.160473
111,200, 1.301511, 1.301583, 1.859847 ,0.000009, 7.227178
112,200, 1.301481, 1.301553, 2.075503 ,0.000009, 7.292339
113,200, 1.301449, 1.301521, 1.949135 ,0.000009, 7.357923
114,200, 1.301418, 1.301490, 1.860110 ,0.000009, 7.422244
115,200, 1.301389, 1.301461, 1.918239 ,0.000009, 7.486569
116,200, 1.301358, 1.301430, 1.989413 ,0.000009, 7.551080
117,200, 1.301327, 1.301399, 1.795429 ,0.000009, 7.616863
118,200, 1.301299, 1.301371, 2.128671 ,0.000009, 7.681125
119,200, 1.301266, 1.301338, 2.046472 ,0.000009, 7.746302
120,200, 1.301233, 1.301305, 1.321558 ,0.000009, 7.810818
121,200, 1.301214, 1.301286, 1.723118 ,0.000009, 7.876980
122,200, 1.301187, 1.301259, 1.676562 ,0.000009, 7.942099
123,200, 1.301161, 1.301233, 2.275624 ,0.000009, 8.009291
124,200, 1.301125, 1.301197, 1.847263 ,0.000009, 8.075748
125,200, 1.301097, 1.301169, 1.655679 ,0.000009, 8.142246
126,200, 1.301071, 1.301143, 2.161444 ,0.000009, 8.208736
127,200, 1.301037, 1.301109, 1.908412 ,0.000009, 8.274940
128,200, 1.301007, 1.301079, 1.728439 ,0.000009, 8.340146
129,200, 1.300980, 1.301052, 2.425984 ,0.000009, 8.405848
130,200, 1.300943, 1.301015, 1.987880 ,0.000009, 8.472826
131,200, 1.300912, 1.300984, 1.694692 ,0.000009, 8.538784
132,200, 1.300886, 1.300958, 2.760784 ,0.000009, 8.605931
133,200, 1.300843, 1.300915, 1.268643 ,0.000009, 8.670433
134,200, 1.300824, 1.300896, 1.370081 ,0.000009, 8.735431
135,200, 1.300804, 1.300876, 2.084517 ,0.000009, 8.801708
136,200, 1.300771, 1.300843, 2.273628 ,0.000009, 8.866350
137,200, 1.300736, 1.300808, 1.653237 ,0.000009, 8.931727
138,200, 1.300711, 1.300783, 1.593063 ,0.000009, 8.997821
139,200, 1.300686, 1.300759, 2.416842 ,0.000009, 9.062346
140,200, 1.300649, 1.300722, 1.830771 ,0.000009, 9.128146
141,200, 1.300622, 1.300695, 1.891427 ,0.000009, 9.193485
142,200, 1.300593, 1.300666, 1.610731 ,0.000009, 9.258082
143,200, 1.300569, 1.300641, 2.982992 ,0.000009, 9.326689
144,200, 1.300523, 1.300595, 1.337092 ,0.000009, 9.392637
145,200, 1.300503, 1.300575, 1.199706 ,0.000009, 9.458708
146,200, 1.300485, 1.300557, 2.118247 ,0.000009, 9.524793
147,200, 1.300453, 1.300525, 1.481052 ,0.000009, 9.590357
148,200, 1.300431, 1.300503, 1.468901 ,0.000009, 9.656202
149,200, 1.300409, 1.300481, 1.996958 ,0.000009, 9.723652
150,200, 1.300379, 1.300451, 2.289816 ,0.000009, 9.788392
151,200, 1.300344, 1.300416, 1.899319 ,0.000009, 9.853611
152,200, 1.300315, 1.300387, 1.755696 ,0.000009, 9.919540
153,200, 1.300288, 1.300361, 1.441827 ,0.000009, 9.984546
154,200, 1.300268, 1.300340, 1.957255 ,0.000009, 10.050222
155,200, 1.300239, 1.300312, 1.298732 ,0.000009, 10.115235
156,200, 1.300220, 1.300292, 1.475466 ,0.000009, 10.180777
157,200, 1.300198, 1.300270, 1.910406 ,0.000009, 10.247070
158,200, 1.300169, 1.300241, 2.125765 ,0.000009, 10.313589
159,200, 1.300137, 1.300210, 2.856874 ,0.000009, 10.379851
160,200, 1.300094, 1.300167, 1.630958 ,0.000009, 10.445746
161,200, 1.300070, 1.300142, 2.659385 ,0.000009, 10.512344
162,200, 1.300030, 1.300103, 2.050376 ,0.000009, 10.578754
163,200, 1.299999, 1.300072, 2.198771 ,0.000009, 10.643475
164,200, 1.299966, 1.300039, 1.746276 ,0.000008, 10.708236
165,200, 1.299941, 1.300014, 1.224593 ,0.000008, 10.772693
166,200, 1.299924, 1.299997, 1.317329 ,0.000008, 10.838953
167,200, 1.299905, 1.299977, 1.884334 ,0.000008, 10.905329
168,200, 1.299877, 1.299949, 2.185069 ,0.000008, 10.970912
169,200, 1.299844, 1.299917, 1.757635 ,0.000008, 11.037414
170,200, 1.299818, 1.299891, 2.406565 ,0.000008, 11.104261
171,200, 1.299782, 1.299855, 1.448679 ,0.000008, 11.170480
172,200, 1.299762, 1.299834, 1.956743 ,0.000008, 11.235978
173,200, 1.299734, 1.299806, 1.344602 ,0.000008, 11.301917
174,200, 1.299714, 1.299787, 1.685881 ,0.000008, 11.368036
175,200, 1.299689, 1.299762, 2.742859 ,0.000008, 11.435024
176,200, 1.299650, 1.299723, 1.742233 ,0.000008, 11.499833
177,200, 1.299625, 1.299697, 1.670635 ,0.000008, 11.566417
178,200, 1.299600, 1.299673, 1.559779 ,0.000008, 11.632689
179,200, 1.299581, 1.299653, 1.618516 ,0.000008, 11.697510
180,200, 1.299557, 1.299630, 2.019872 ,0.000008, 11.762291
181,200, 1.299528, 1.299600, 1.780178 ,0.000008, 11.827190
182,200, 1.299502, 1.299574, 1.167119 ,0.000008, 11.891829
183,200, 1.299485, 1.299558, 1.737888 ,0.000008, 11.957879
184,200, 1.299460, 1.299532, 1.824383 ,0.000008, 12.024440
185,200, 1.299433, 1.299505, 2.513947 ,0.000008, 12.090593
186,200, 1.299396, 1.299469, 1.320269 ,0.000008, 12.156407
187,200, 1.299377, 1.299450, 1.467660 ,0.000008, 12.222174
188,200, 1.299356, 1.299429, 1.840785 ,0.000008, 12.287720
189,200, 1.299329, 1.299402, 2.302019 ,0.000008, 12.352233
190,200, 1.299295, 1.299368, 1.536508 ,0.000008, 12.417889
191,200, 1.299274, 1.299346, 1.605109 ,0.000008, 12.482612
192,200, 1.299251, 1.299323, 0.980306 ,0.000008, 12.547791
193,200, 1.299239, 1.299312, 1.658634 ,0.000008, 12.614595
194,200, 1.299215, 1.299288, 2.540101 ,0.000008, 12.679261
195,200, 1.299179, 1.299252, 1.503526 ,0.000008, 12.745310
196,200, 1.299157, 1.299230, 1.553373 ,0.000008, 12.810150
197,200, 1.299135, 1.299208, 2.041492 ,0.000008, 12.874663
198,200, 1.299105, 1.299178, 2.040499 ,0.000008, 12.940320
199,200, 1.299076, 1.299149, 1.926929 ,0.000008, 13.007393
200,200, 1.299048, 1.299121, 1.348335 ,0.000008, 13.071741
201,200, 1.299029, 1.299102, 1.177984 ,0.000008, 13.138254
2,200, 1.304870, 1.304940, 1.292789 ,0.000100, 0.062377
3,200, 1.304646, 1.304717, 1.701295 ,0.000100, 0.127118
4,200, 1.304343, 1.304414, 1.824995 ,0.000100, 0.193485
5,200, 1.304018, 1.304089, 1.317984 ,0.000100, 0.258285
6,200, 1.303786, 1.303857, 1.251659 ,0.000100, 0.324148
7,200, 1.303570, 1.303641, 1.564107 ,0.000099, 0.390883
8,200, 1.303305, 1.303376, 1.653908 ,0.000099, 0.456733
9,200, 1.303015, 1.303086, 1.991854 ,0.000099, 0.521058
10,200, 1.302664, 1.302735, 2.083607 ,0.000099, 0.585608
11,200, 1.302298, 1.302369, 2.319162 ,0.000099, 0.651471
12,200, 1.301896, 1.301968, 1.827020 ,0.000099, 0.718424
13,200, 1.301578, 1.301650, 1.814312 ,0.000099, 0.785120
14,200, 1.301261, 1.301333, 2.291717 ,0.000099, 0.850071
15,200, 1.300863, 1.300935, 1.574102 ,0.000099, 0.915379
16,200, 1.300599, 1.300671, 2.467469 ,0.000099, 0.981300
17,200, 1.300174, 1.300247, 2.181826 ,0.000098, 1.045724
18,200, 1.299794, 1.299867, 2.137762 ,0.000098, 1.110499
19,200, 1.299437, 1.299510, 1.439562 ,0.000098, 1.176766
20,200, 1.299189, 1.299262, 2.050262 ,0.000098, 1.241954
21,200, 1.298838, 1.298910, 1.105971 ,0.000098, 1.306820
22,200, 1.298657, 1.298730, 1.479015 ,0.000098, 1.371339
23,200, 1.298422, 1.298495, 1.219863 ,0.000098, 1.436017
24,200, 1.298220, 1.298293, 1.316129 ,0.000098, 1.501843
25,200, 1.297999, 1.298072, 1.603462 ,0.000098, 1.567312
26,200, 1.297733, 1.297806, 1.463506 ,0.000098, 1.633269
27,200, 1.297483, 1.297557, 1.894324 ,0.000097, 1.700073
28,200, 1.297160, 1.297234, 1.863716 ,0.000097, 1.766061
29,200, 1.296843, 1.296916, 2.154075 ,0.000097, 1.830599
30,200, 1.296481, 1.296554, 1.823855 ,0.000097, 1.895984
31,200, 1.296171, 1.296245, 1.518079 ,0.000097, 1.960106
32,200, 1.295916, 1.295990, 1.797257 ,0.000097, 2.026179
33,200, 1.295611, 1.295685, 1.766956 ,0.000097, 2.092890
34,200, 1.295312, 1.295386, 1.847776 ,0.000097, 2.157536
35,200, 1.294999, 1.295073, 1.643412 ,0.000097, 2.224328
36,200, 1.294728, 1.294802, 1.557241 ,0.000097, 2.290584
37,200, 1.294466, 1.294540, 3.957330 ,0.000096, 2.356346
38,200, 1.293816, 1.293891, 2.787771 ,0.000096, 2.420751
39,200, 1.293350, 1.293425, 1.199049 ,0.000096, 2.488738
40,200, 1.293162, 1.293237, 1.547945 ,0.000096, 2.553432
41,200, 1.292905, 1.292980, 0.986415 ,0.000096, 2.619251
42,200, 1.292746, 1.292821, 1.753989 ,0.000096, 2.685707
43,200, 1.292460, 1.292535, 2.781184 ,0.000096, 2.752012
44,200, 1.292007, 1.292082, 2.508099 ,0.000096, 2.816652
45,200, 1.291599, 1.291674, 2.157743 ,0.000096, 2.882900
46,200, 1.291246, 1.291321, 1.774148 ,0.000096, 2.948856
47,200, 1.290952, 1.291027, 1.901033 ,0.000096, 3.012899
48,200, 1.290643, 1.290718, 2.009187 ,0.000095, 3.079264
49,200, 1.290312, 1.290388, 2.397118 ,0.000095, 3.145496
50,200, 1.289920, 1.289997, 1.723410 ,0.000095, 3.211296
51,200, 1.289638, 1.289714, 1.716225 ,0.000095, 3.276983
52,200, 1.289358, 1.289435, 1.717732 ,0.000095, 3.341794
53,200, 1.289078, 1.289154, 2.196327 ,0.000095, 3.406714
54,200, 1.288719, 1.288796, 1.797325 ,0.000095, 3.473255
55,200, 1.288429, 1.288505, 1.561143 ,0.000095, 3.538303
56,200, 1.288175, 1.288252, 2.103428 ,0.000095, 3.603522
57,200, 1.287834, 1.287911, 0.988927 ,0.000095, 3.669611
58,200, 1.287688, 1.287765, 1.789909 ,0.000094, 3.736125
59,200, 1.287398, 1.287475, 1.744571 ,0.000094, 3.802049
60,200, 1.287117, 1.287194, 1.956378 ,0.000094, 3.866325
61,200, 1.286803, 1.286880, 2.088690 ,0.000094, 3.931130
62,200, 1.286465, 1.286542, 1.612056 ,0.000094, 3.995537
63,200, 1.286206, 1.286283, 1.952828 ,0.000094, 4.060696
64,200, 1.285893, 1.285970, 1.815868 ,0.000094, 4.125168
65,200, 1.285609, 1.285686, 1.467336 ,0.000094, 4.191521
66,200, 1.285375, 1.285453, 1.931096 ,0.000094, 4.257405
67,200, 1.285065, 1.285143, 1.850619 ,0.000094, 4.323685
68,200, 1.284769, 1.284847, 2.043565 ,0.000094, 4.389746
69,200, 1.284442, 1.284521, 2.024761 ,0.000093, 4.455821
70,200, 1.284124, 1.284202, 1.981802 ,0.000093, 4.520440
71,200, 1.283810, 1.283888, 0.895635 ,0.000093, 4.585058
72,200, 1.283681, 1.283759, 2.341686 ,0.000093, 4.649875
73,200, 1.283311, 1.283390, 1.735531 ,0.000093, 4.716470
74,200, 1.283036, 1.283115, 1.301233 ,0.000093, 4.783313
75,200, 1.282833, 1.282912, 1.368342 ,0.000093, 4.849101
76,200, 1.282619, 1.282698, 1.430047 ,0.000093, 4.915299
77,200, 1.282394, 1.282474, 2.352100 ,0.000093, 4.980010
78,200, 1.282031, 1.282110, 1.389315 ,0.000093, 5.046075
79,200, 1.281813, 1.281893, 2.421540 ,0.000092, 5.110936
80,200, 1.281435, 1.281514, 1.434300 ,0.000092, 5.177258
81,200, 1.281211, 1.281291, 2.166739 ,0.000092, 5.242585
82,200, 1.280879, 1.280959, 1.605891 ,0.000092, 5.308608
83,200, 1.280630, 1.280710, 1.906628 ,0.000092, 5.374409
84,200, 1.280333, 1.280413, 1.612098 ,0.000092, 5.439704
85,200, 1.280082, 1.280162, 1.761656 ,0.000092, 5.504749
86,200, 1.279811, 1.279892, 1.791423 ,0.000092, 5.568835
87,200, 1.279534, 1.279615, 1.523303 ,0.000092, 5.634656
88,200, 1.279300, 1.279381, 1.838204 ,0.000092, 5.700748
89,200, 1.279019, 1.279100, 2.334477 ,0.000092, 5.765766
90,200, 1.278658, 1.278739, 1.818768 ,0.000091, 5.830017
91,200, 1.278379, 1.278460, 1.881099 ,0.000091, 5.897060
92,200, 1.278089, 1.278170, 1.407032 ,0.000091, 5.963229
93,200, 1.277885, 1.277966, 1.848562 ,0.000091, 6.029346
94,200, 1.277602, 1.277683, 1.276022 ,0.000091, 6.096067
95,200, 1.277407, 1.277489, 1.969816 ,0.000091, 6.162289
96,200, 1.277109, 1.277190, 1.261948 ,0.000091, 6.227206
97,200, 1.276921, 1.277002, 2.223704 ,0.000091, 6.292184
98,200, 1.276582, 1.276664, 2.052340 ,0.000091, 6.358128
99,200, 1.276271, 1.276352, 1.466549 ,0.000091, 6.424901
100,200, 1.276054, 1.276136, 1.577609 ,0.000091, 6.489676
101,200, 1.275816, 1.275898, 1.172881 ,0.000090, 6.553924
102,200, 1.275656, 1.275738, 1.302203 ,0.000090, 6.618433
103,200, 1.275463, 1.275545, 1.541072 ,0.000090, 6.683391
104,200, 1.275235, 1.275316, 2.073525 ,0.000090, 6.748732
105,200, 1.274922, 1.275004, 1.923890 ,0.000090, 6.813551
106,200, 1.274634, 1.274716, 0.971523 ,0.000090, 6.878343
107,200, 1.274500, 1.274582, 1.787139 ,0.000090, 6.943471
108,200, 1.274236, 1.274318, 1.706792 ,0.000090, 7.008209
109,200, 1.273980, 1.274062, 1.878958 ,0.000090, 7.074647
110,200, 1.273699, 1.273781, 2.904176 ,0.000090, 7.139309
111,200, 1.273272, 1.273354, 1.747072 ,0.000090, 7.204894
112,200, 1.273013, 1.273095, 1.967870 ,0.000089, 7.271080
113,200, 1.272722, 1.272805, 1.834438 ,0.000089, 7.335832
114,200, 1.272451, 1.272533, 1.755439 ,0.000089, 7.400252
115,200, 1.272192, 1.272275, 1.809119 ,0.000089, 7.466974
116,200, 1.271925, 1.272007, 1.850428 ,0.000089, 7.531643
117,200, 1.271652, 1.271735, 1.692658 ,0.000089, 7.596767
118,200, 1.271405, 1.271488, 1.995637 ,0.000089, 7.661841
119,200, 1.271112, 1.271195, 1.923242 ,0.000089, 7.726699
120,200, 1.270828, 1.270911, 1.245470 ,0.000089, 7.791332
121,200, 1.270657, 1.270740, 1.620792 ,0.000089, 7.858066
122,200, 1.270420, 1.270503, 1.575348 ,0.000089, 7.924012
123,200, 1.270191, 1.270275, 2.142094 ,0.000089, 7.989940
124,200, 1.269880, 1.269963, 1.732864 ,0.000088, 8.055489
125,200, 1.269628, 1.269712, 1.553017 ,0.000088, 8.120237
126,200, 1.269402, 1.269486, 2.020387 ,0.000088, 8.187029
127,200, 1.269107, 1.269191, 1.784139 ,0.000088, 8.253037
128,200, 1.268849, 1.268933, 1.614801 ,0.000088, 8.317653
129,200, 1.268616, 1.268700, 2.269083 ,0.000088, 8.383815
130,200, 1.268288, 1.268373, 1.862712 ,0.000088, 8.450447
131,200, 1.268019, 1.268103, 1.590445 ,0.000088, 8.515454
132,200, 1.267792, 1.267876, 2.581794 ,0.000088, 8.585618
133,200, 1.267421, 1.267506, 1.175986 ,0.000088, 8.656575
134,200, 1.267257, 1.267342, 1.253903 ,0.000088, 8.723399
135,200, 1.267088, 1.267173, 1.947476 ,0.000087, 8.789391
136,200, 1.266809, 1.266894, 2.119448 ,0.000087, 8.855461
137,200, 1.266505, 1.266591, 1.530525 ,0.000087, 8.920109
138,200, 1.266289, 1.266374, 1.493378 ,0.000087, 8.985969
139,200, 1.266077, 1.266163, 2.226658 ,0.000087, 9.050668
140,200, 1.265762, 1.265847, 1.707034 ,0.000087, 9.117779
141,200, 1.265529, 1.265614, 1.751416 ,0.000087, 9.182986
142,200, 1.265280, 1.265366, 1.494949 ,0.000087, 9.249623
143,200, 1.265073, 1.265158, 2.778750 ,0.000087, 9.316086
144,200, 1.264679, 1.264765, 1.234187 ,0.000087, 9.381842
145,200, 1.264506, 1.264592, 1.109932 ,0.000087, 9.446105
146,200, 1.264357, 1.264443, 1.970038 ,0.000086, 9.511170
147,200, 1.264082, 1.264168, 1.371860 ,0.000086, 9.575443
148,200, 1.263890, 1.263976, 1.375766 ,0.000086, 9.639856
149,200, 1.263701, 1.263787, 1.849006 ,0.000086, 9.705295
150,200, 1.263445, 1.263531, 2.114857 ,0.000086, 9.770757
151,200, 1.263148, 1.263234, 1.748494 ,0.000086, 9.837040
152,200, 1.262907, 1.262993, 1.616383 ,0.000086, 9.903895
153,200, 1.262682, 1.262768, 1.336881 ,0.000086, 9.969941
154,200, 1.262505, 1.262592, 1.787964 ,0.000086, 10.036143
155,200, 1.262269, 1.262356, 1.189665 ,0.000086, 10.100972
156,200, 1.262105, 1.262192, 1.369881 ,0.000086, 10.167091
157,200, 1.261919, 1.262006, 1.758800 ,0.000086, 10.233386
158,200, 1.261675, 1.261762, 1.965712 ,0.000085, 10.299261
159,200, 1.261409, 1.261496, 2.638813 ,0.000085, 10.365598
160,200, 1.261046, 1.261133, 1.512041 ,0.000085, 10.431813
161,200, 1.260840, 1.260927, 2.448415 ,0.000085, 10.497641
162,200, 1.260503, 1.260591, 1.864108 ,0.000085, 10.562444
163,200, 1.260248, 1.260335, 2.014700 ,0.000085, 10.629276
164,200, 1.259973, 1.260061, 1.625891 ,0.000085, 10.695723
165,200, 1.259760, 1.259848, 1.150650 ,0.000085, 10.761923
166,200, 1.259613, 1.259700, 1.216567 ,0.000085, 10.827434
167,200, 1.259451, 1.259539, 1.736840 ,0.000085, 10.893158
168,200, 1.259215, 1.259303, 2.019823 ,0.000085, 10.959852
169,200, 1.258941, 1.259029, 1.609337 ,0.000085, 11.024529
170,200, 1.258723, 1.258811, 2.205928 ,0.000084, 11.091945
171,200, 1.258426, 1.258515, 1.322886 ,0.000084, 11.156223
172,200, 1.258256, 1.258344, 1.801795 ,0.000084, 11.223460
173,200, 1.258020, 1.258108, 1.218111 ,0.000084, 11.290244
174,200, 1.257863, 1.257951, 1.542418 ,0.000084, 11.356274
175,200, 1.257655, 1.257743, 2.548541 ,0.000084, 11.422107
176,200, 1.257331, 1.257420, 1.602143 ,0.000084, 11.486414
177,200, 1.257115, 1.257204, 1.528329 ,0.000084, 11.550900
178,200, 1.256912, 1.257001, 1.466510 ,0.000084, 11.615590
179,200, 1.256747, 1.256836, 1.476774 ,0.000084, 11.680334
180,200, 1.256555, 1.256644, 1.825607 ,0.000084, 11.744972
181,200, 1.256314, 1.256403, 1.623954 ,0.000084, 11.809386
182,200, 1.256098, 1.256187, 1.066851 ,0.000083, 11.873675
183,200, 1.255962, 1.256051, 1.580665 ,0.000083, 11.939312
184,200, 1.255753, 1.255842, 1.668393 ,0.000083, 12.004852
185,200, 1.255531, 1.255620, 2.293881 ,0.000083, 12.070366
186,200, 1.255228, 1.255317, 1.190288 ,0.000083, 12.135188
187,200, 1.255073, 1.255163, 1.348630 ,0.000083, 12.201054
188,200, 1.254900, 1.254990, 1.668393 ,0.000083, 12.267551
189,200, 1.254679, 1.254769, 2.095212 ,0.000083, 12.333506
190,200, 1.254404, 1.254494, 1.429892 ,0.000083, 12.399902
191,200, 1.254222, 1.254312, 1.448901 ,0.000083, 12.465903
192,200, 1.254035, 1.254124, 0.915060 ,0.000083, 12.531289
193,200, 1.253944, 1.254034, 1.494302 ,0.000083, 12.595934
194,200, 1.253748, 1.253838, 2.291563 ,0.000082, 12.660728
